filename,optical_flow_mag,lbp_entropy,bright_pixel_ratio,contour_convexity,pixel_diff_mean,thermal_gradient,bright_zone_area,texture_roughness,edge_density,temporal_change_score
Suki_Canon_2015-08-22_05.12.41.jpg,0.0,4.076085034339475,0.1318511962890625,1.0,0.0,3.9756785586961765e-05,0.283966064453125,0.00017889335377825955,0.0,0.0
Suki_Canon_2015-08-22_08.12.42.jpg,0.0,3.304228239280231,0.152923583984375,1.0,0.0,3.2617643806007484e-05,0.30615234375,0.00019176639217082753,0.0,0.0
Suki_Canon_2015-08-25_08.12.42.jpg,0.0,3.0051421261292215,0.968292236328125,1.0,0.0,3.220869988774255e-05,0.98443603515625,0.00030536812670022717,0.0,0.0
Suki_Canon_2015-08-25_17.13.14.jpg,0.0,3.055675372961467,0.30950927734375,1.0,0.0,4.9454774026398326e-05,0.4437713623046875,0.00022118856101721295,0.0,0.0
Suki_Canon_2015-08-26_01.12.40.jpg,0.0,3.8214945982929986,0.1027374267578125,1.0,0.0,3.7753289152362186e-05,0.3875732421875,0.00020932568738892243,0.0,0.0
Suki_Canon_2015-08-26_02.12.41.jpg,0.0,3.889645459393193,0.5997161865234375,1.0,0.0,3.8449284987784786e-05,0.7248992919921875,0.0002244018548178157,0.0,0.0
Suki_Canon_2015-08-26_05.12.41.jpg,0.0,3.5339092838872097,0.0479583740234375,1.0,0.0,6.840928847630284e-05,0.0921630859375,0.00020914546966324803,0.0,0.0
Suki_Canon_2015-08-26_08.12.42.jpg,0.0,2.440037139152807,0.234771728515625,1.0,0.0,4.444016569187354e-05,0.457366943359375,0.0002340617880333394,0.0,0.0
Suki_Canon_2015-08-30_20.17.38.jpg,0.0,0.6748335587814253,0.98443603515625,1.0,0.0,2.4731954047057922e-05,0.98443603515625,0.00030019264285103365,0.0,0.0
Suki_Canon_2015-08-31_01.12.41.jpg,0.0,4.133571377033375,0.19873046875,1.0,0.0,3.585318197392086e-05,0.498626708984375,0.00013354129813842382,0.0,0.0
Suki_Canon_2015-08-31_02.12.42.jpg,0.0,4.154935924168758,0.1282196044921875,1.0,0.0,5.746890830318472e-05,0.2502288818359375,0.00014360051187223963,0.0,0.0
Suki_Canon_2015-08-31_05.12.42.jpg,0.0,4.161026273979652,0.17254638671875,1.0,0.0,4.3116294249548296e-05,0.326812744140625,0.00011390301903665854,0.0,0.0
Suki_Canon_2015-08-31_08.12.41.jpg,0.0,3.6487816736839225,0.157867431640625,1.0,0.0,4.417077397027448e-05,0.481170654296875,0.00023033729739723303,0.0,0.0
Suki_Canon_2015-09-21_07.03.08.jpg,0.0,3.5882789930641654,0.958892822265625,1.0,0.0,3.669687127125768e-05,0.98443603515625,0.0003175439841456329,0.0,0.0
Suki_Canon_2015-09-21_08.12.40.jpg,0.0,3.923109805087711,0.7941131591796875,1.0,0.0,3.088888884965555e-05,0.94140625,0.000265933748938536,0.0,0.0
Suki_Canon_2015-09-21_17.13.14.jpg,0.0,2.6241973597194574,0.0034332275390625,1.0,0.0,5.239704576984285e-05,0.022216796875,0.0001918973728722428,0.0,0.0
Suki_Canon_2015-09-22_00.12.42.jpg,0.0,3.1261434395242143,0.000244140625,1.0,0.0,0.00011723385201999813,0.0008087158203125,0.000425768844510928,0.0,0.0
Suki_Canon_2015-09-22_01.12.41.jpg,0.0,3.2191479472102196,0.0002593994140625,1.0,0.0,0.00011508460852396364,0.001007080078125,0.0004101279380167046,0.0,0.0
Suki_Canon_2015-09-22_05.12.42.jpg,0.0,3.526117098489986,0.06390380859375,1.0,0.0,8.812586033265322e-05,0.0823974609375,0.00027475160466428685,0.0,0.0
Suki_Canon_2015-09-22_08.12.41.jpg,0.0,3.2258789736645075,0.8867034912109375,1.0,0.0,3.467510051363159e-05,0.984405517578125,0.00030810930214591537,0.0,0.0
Suki_Canon_2015-09-22_17.13.14.jpg,0.0,2.6399315012531037,0.0016021728515625,1.0,0.0,4.894444187240087e-05,0.0159149169921875,0.0001906864470127531,0.0,0.0
Suki_Canon_2015-09-22_23.12.41.jpg,0.0,3.258793645518194,0.0001983642578125,1.0,0.0,0.0001034295440290442,0.000396728515625,0.0003758379039524234,0.0,0.0
Suki_Canon_2015-09-23_00.12.41.jpg,0.0,3.116753576450149,0.0002288818359375,1.0,0.0,0.00011701118672589593,0.00079345703125,0.0004230747542311805,0.0,0.0
Suki_Canon_2015-09-23_01.12.41.jpg,0.0,3.1980988716441523,0.000640869140625,1.0,0.0,0.0001287997100216849,0.0017547607421875,0.0004621723418416205,0.0,0.0
Suki_Canon_2015-09-23_05.12.41.jpg,0.0,3.693039077585897,0.0260162353515625,1.0,0.0,5.053782765553601e-05,0.150421142578125,0.00018795761315847025,0.0,0.0
Suki_Canon_2015-09-23_08.12.41.jpg,0.0,3.2575308630061075,0.596923828125,1.0,0.0,3.496565387387132e-05,0.893951416015625,0.0002834561421472918,0.0,0.0
Suki_Canon_2015-09-23_17.13.15.jpg,0.0,2.7715686025772945,0.2656097412109375,1.0,0.0,4.604401324497719e-05,0.4266815185546875,0.00022504359966865056,0.0,0.0
Suki_Canon_2015-09-24_00.12.41.jpg,0.0,3.3656350751430635,0.0003662109375,1.0,0.0,0.00012346878982149605,0.0013275146484375,0.0004318964924881839,0.0,0.0
Suki_Canon_2015-09-24_01.12.41.jpg,0.0,3.3733272646827692,0.00091552734375,1.0,0.0,0.00013635534321320962,0.0040435791015625,0.00046291113357694767,0.0,0.0
Suki_Canon_2015-09-24_02.12.41.jpg,0.0,3.440712734050779,0.001373291015625,1.0,0.0,0.00011324934898168039,0.0062103271484375,0.00038128501512213144,0.0,0.0
Suki_Canon_2015-09-24_05.12.42.jpg,0.0,4.057480825967472,0.10760498046875,1.0,0.0,4.024738834295412e-05,0.2490081787109375,0.00014862025241975838,0.0,0.0
Suki_Canon_2015-09-24_08.12.42.jpg,0.0,3.804536609520443,0.4200897216796875,1.0,0.0,3.4489354606781027e-05,0.605682373046875,0.00020266161363789728,0.0,0.0
Suki_Canon_2015-09-24_17.13.14.jpg,0.0,3.315874023804242,0.2307281494140625,1.0,0.0,5.091445424033679e-05,0.466064453125,0.00021999660724433937,0.0,0.0
Suki_Canon_2015-09-25_00.12.42.jpg,0.0,3.410265744303324,0.0003662109375,1.0,0.0,0.00013405810606187404,0.0026397705078125,0.0004555603449596351,0.0,0.0
Suki_Canon_2015-09-25_01.12.42.jpg,0.0,3.380124774398298,0.011749267578125,1.0,0.0,0.00014669975517604762,0.0432586669921875,0.0004890060371679999,0.0,0.0
Suki_Canon_2015-09-25_02.12.42.jpg,0.0,3.4163957608715094,0.004119873046875,1.0,0.0,0.00012472338802994076,0.023040771484375,0.00041811873197571017,0.0,0.0
Suki_Canon_2015-09-25_05.12.42.jpg,0.0,4.0765887700373185,0.093414306640625,1.0,0.0,3.3703833061146134e-05,0.151336669921875,0.00011233051593467112,0.0,0.0
Suki_Canon_2015-09-25_08.12.43.jpg,0.0,2.091822984788464,0.98443603515625,1.0,0.0,2.982551829213014e-05,0.98443603515625,0.0003074883544642952,0.0,0.0
Suki_Canon_2015-09-25_17.13.14.jpg,0.0,3.581783384726278,0.9017486572265625,1.0,0.0,3.325039838351245e-05,0.9640045166015625,0.00028589779388285606,0.0,0.0
Suki_Canon_2015-09-26_01.12.41.jpg,0.0,3.357162883303541,0.0024566650390625,1.0,0.0,7.989734972396376e-05,0.0756378173828125,0.0002678457013790727,0.0,0.0
Suki_Canon_2015-09-26_02.12.41.jpg,0.0,3.712680799197159,0.0753021240234375,1.0,0.0,5.542275614613211e-05,0.2674713134765625,0.00017953810545840324,0.0,0.0
Suki_Canon_2015-09-26_08.12.41.jpg,0.0,2.8184196622126896,0.147918701171875,1.0,0.0,4.026605664693412e-05,0.246795654296875,0.00018402140016005833,0.0,0.0
Suki_Canon_2015-09-26_17.13.13.jpg,0.0,1.3017335445740625,0.98443603515625,1.0,0.0,2.6110532884915907e-05,0.98443603515625,0.0003036716519821509,0.0,0.0
Suki_Canon_2015-09-27_01.12.41.jpg,0.0,3.317347082335904,0.3069000244140625,1.0,0.0,5.672737002099822e-05,0.544464111328125,0.00022825047607101154,0.0,0.0
Suki_Canon_2015-09-27_02.12.41.jpg,0.0,3.9841572288252984,0.507965087890625,1.0,0.0,3.8737152774972345e-05,0.645172119140625,0.00018388455547856548,0.0,0.0
